University_uni,City,Type,Founded_Year_clean,Stream_Type,College Type,Faculty,Department,Minimum Absolute Score,Minimum Percentage (%),Decade
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Mathematics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Mathematics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Mathematics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Physics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Physics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Physics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Chemistry,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Chemistry,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Chemistry,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Geology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Geology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Geology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Botany,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Botany,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Botany,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Science,Zoology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Science,Zoology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Science,Zoology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Agriculture,Agronomy,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Agriculture,Agronomy,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Agriculture,Agronomy,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Agriculture,Horticulture,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Agriculture,Horticulture,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Agriculture,Horticulture,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Agriculture,Animal Production,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Agriculture,Animal Production,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Agriculture,Animal Production,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Agriculture,Soil Science,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Agriculture,Soil Science,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Agriculture,Soil Science,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Agriculture,Plant Pathology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Agriculture,Plant Pathology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Agriculture,Plant Pathology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Commerce,Accounting,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Commerce,Accounting,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Commerce,Accounting,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Commerce,Business Administration,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Commerce,Business Administration,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Commerce,Business Administration,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Commerce,Economics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Commerce,Economics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Commerce,Economics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Commerce,Statistics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Commerce,Statistics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Commerce,Statistics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Law,Public Law,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Law,Public Law,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Law,Public Law,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Law,Private Law,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Law,Private Law,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Law,Private Law,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Law,International Law,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Law,International Law,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Law,International Law,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Law,Criminal Law,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Law,Criminal Law,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Law,Criminal Law,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Arts,English Language & Literature,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Arts,English Language & Literature,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Arts,English Language & Literature,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Arts,Arabic,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Arts,Arabic,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Arts,Arabic,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Arts,History,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Arts,History,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Arts,History,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Arts,Philosophy,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Arts,Philosophy,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Arts,Philosophy,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Arts,Psychology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Arts,Psychology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Arts,Psychology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutical Chemistry,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Pharmacy,Pharmaceutical Chemistry,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Pharmacy,Pharmaceutical Chemistry,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmacology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Pharmacy,Pharmacology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Pharmacy,Pharmacology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Pharmacy,Pharmaceutics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Pharmacy,Pharmaceutics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Pharmacy,Microbiology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Pharmacy,Microbiology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Pharmacy,Microbiology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Computers and Information,Computer Science,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Computers and Information,Computer Science,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Computers and Information,Computer Science,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Computers and Information,Information Systems,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Computers and Information,Information Systems,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Computers and Information,Information Systems,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Computers and Information,Software Engineering,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Computers and Information,Software Engineering,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Computers and Information,Software Engineering,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Mass Communication,Journalism,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Mass Communication,Journalism,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Mass Communication,Journalism,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Mass Communication,Radio & TV,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Mass Communication,Radio & TV,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Mass Communication,Radio & TV,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Mass Communication,Public Relations,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Mass Communication,Public Relations,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Mass Communication,Public Relations,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Mass Communication,Advertising,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Mass Communication,Advertising,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Mass Communication,Advertising,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Nursing,Medical-Surgical Nursing,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Nursing,Medical-Surgical Nursing,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Nursing,Medical-Surgical Nursing,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Nursing,Pediatric Nursing,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Nursing,Pediatric Nursing,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Nursing,Pediatric Nursing,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Nursing,Psychiatric Nursing,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Nursing,Psychiatric Nursing,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Nursing,Psychiatric Nursing,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Physiotherapy,Orthopedics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Physiotherapy,Orthopedics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Physiotherapy,Orthopedics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Physiotherapy,Neurology,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Physiotherapy,Neurology,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Physiotherapy,Neurology,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Physiotherapy,Cardiopulmonary,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Physiotherapy,Cardiopulmonary,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Physiotherapy,Cardiopulmonary,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Physiotherapy,Pediatrics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Physiotherapy,Pediatrics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Physiotherapy,Pediatrics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Oral and Dental Medicine,Conservative Dentistry,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Oral and Dental Medicine,Conservative Dentistry,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Oral and Dental Medicine,Conservative Dentistry,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Oral and Dental Medicine,Orthodontics,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Oral and Dental Medicine,Orthodontics,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Oral and Dental Medicine,Orthodontics,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Oral and Dental Medicine,Oral Surgery,396.0,96.6,1930
alexandria university,Alexandria,Public,1938,Science,Dentistry (Dentistry),Faculty of Oral and Dental Medicine,Oral Surgery,388.0,94.6,1930
alexandria university,Alexandria,Public,1938,Literary,Law (),Faculty of Oral and Dental Medicine,Oral Surgery,268.0,70.5,1930
alexandria university,Alexandria,Public,1938,Science,Medicine (Medicine),Faculty of Oral and Dental Medicine,Periodontology,396.0,96.6,1930
